# Matrix non-normalized table for RT-PCR submission based on a Platform not yet represented in GEO.																																																						
# The ID_REF column must contain unique identifiers.																																																						
"# SAMPLE columns should report non-normalized data (e.g., raw Ct_Target)."																																																						
# SAMPLE column header names must match Sample name column in SAMPLES section of Metadata sheet.																																																						
																																																						
ID_REF	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	s1-2	s2-1	s2-3	s2-4	s3-1	s3-2	s1-1	s2-2	s3-3	s3-5	s3-6	s3-7	s3-8	s4-1	s4-2	s4-3	s4-4	s5-1	s5-2	s5-3	s5-4	s6-1	s6-2	s6-3	s6-4	s6-5	s6-6	s7-1	s7-2	s7-3	s7-4	s7-5
hsa-miR-324-5p	31.52304659	30.55138959	32.62471059	32.37943359	31.77167959	31.69785159	31.82789659	33.77362059	31.59938459	30.71448959	30.95651059	31.07226959	31.34972059	31.71833059	31.82455059	30.79067059	31.35891359	32.06175659	31.65711659	33.91003359	32.09893059	31.13704559	30.02997659	32.43331359	31.54972859	30.96632959	31.52171959	31.14001659	31.75992959	32.88334659	31.07778959	34.76657359	30.05925959	31.63329759	34.01418759	32.48008759	31.80988759	31.80776659	32.71315059	32.41296759	32.31298859	32.69535359	31.15368059	31.83577759	31.76792559	30.47631659	31.40181959	29.11638359	31.76165359	31.62833259	32.52316359	32.06428559	33.72813359	31.79640559
hsa-miR-326	35.37465659	35.56007059		35.63751659	34.94948359	35.53209759	35.48317359		36.34828959	36.06797059	36.13598359	35.51615359	35.51382859	35.85590359	36.84042759	36.00914359	35.79511659	36.28061359	35.29459359		36.27340359	36.73787359	33.21969359	33.69167359	35.71796859	34.42906559	33.46682359	33.15010359	33.08248159	36.29649759	32.54859359	36.76507559	34.22745159	35.87661759	34.05981059		34.43086659			36.82299359	34.51850159		36.58847859		36.02838359	34.87332359	36.09330759	34.22634359	36.64284959	34.86893359	36.23493959	36.41688559		36.13520359
hsa-miR-328	32.04454359	31.46083659	34.26119659	33.45751559	32.33732659	32.09465859	31.78220559	34.30542359	32.48819759	31.12349359	31.28108959	30.76613859	32.40057359	33.16981359	33.59750359	31.05961859	31.52520559	32.99251959	32.62983359	35.14880759	33.23119759	32.34838859	31.12558559	32.09301359	32.61637859	31.58116159	31.78078859	31.93522359	31.88202359	34.05397359	30.78941159	34.75233859	30.80619359	31.78183159	34.48101059	32.61030559	31.94846759	33.44109359	33.96072359	32.67486959	31.74229359	34.14258959	33.31502959	31.83057659	31.73648059	32.60306959	32.41022159	30.35623159	32.13630659	33.14531359	33.55975759	32.03807059	32.98984359	32.74171059
hsa-miR-329	35.65288359	35.38827959	35.66379359	35.46453859		34.10953959	32.82333359	36.68132359	34.56309159	32.36174359	33.03196359	36.37304359	35.16317059			34.41527359		35.67060859			34.19250159	36.04807359	32.77870359	33.55141359	34.58655359	35.46252859	32.71162059	35.40010359	33.27615759		32.83546059	36.84384559	36.98559359	33.18442359		36.48075359			35.20986559		36.10952759	33.70725659		35.66894959	32.66856059	35.68445359	32.92404559	34.44244059	34.31206359			33.73458359		35.18816059
hsa-miR-331-3p	30.09333659	29.98691959	31.69740359	31.46660259	31.47902859	31.21170359	31.02015559	33.14572359	31.37666159	31.36751059	30.72890159	30.00353859	31.07310359	30.94580459	32.58053659	30.15168959	31.37788959	31.19742659	31.56114059	33.67624659	31.91208659	31.05693459	29.93037259	30.52222459	31.68462559	30.49197759	31.10752559	30.92827359	30.75464059	32.71583959	30.64750659	34.77774859	29.69631559	31.02611559	33.65198359	32.23581359	32.13032559	31.51444659	32.83230359	33.18884359	32.73555759	33.56460559	31.18650359	31.31687159	30.96518959	31.80528859	31.17107659	28.88804859	31.09264059	31.03665959	33.05258359	31.08307359	31.54595259	30.21907859
hsa-miR-335	31.64209759	31.71052959	33.37871359	33.39888359	32.09972059	32.23346359	31.74959759	34.92186759	32.53888759	31.68261559	31.81180959	31.13303559	32.45000859	33.67831359	33.98900359	31.23782759	31.80115359	31.55397259	34.23084659	33.37056359	32.67661659	33.38717659	29.64503359	31.23852759	31.73760659	31.60462259	30.67768459	30.92054959	30.64698859	32.93276359	29.77964659	34.76020359	30.32313959	31.57148559	33.18960559	32.42886759	32.42778059	32.36493359	32.39230359	31.38680859	31.20572859	33.60844059	31.89435559	31.93271659	30.97825059	31.79547359	30.97589559	31.84669359	32.45058859	31.18698159	34.48741359	31.54931359	32.88402959	32.38514359
hsa-miR-337-3p	33.57316359	33.71802359	36.03220759	35.45484959	34.43534859	35.57565759	33.38931659	36.42621659	34.89309759	33.89594659	33.60110159	33.80031359	34.96190659	34.97567359		34.21061359	34.04738659	34.81541359	35.05230759		35.09927059	34.27597859	33.66318359	34.13149659	33.68545359	33.45331359	33.64645759	33.73889559	34.12387359	35.05548859	33.10258859	36.79352559	33.15035659	33.64019759		36.50561959	36.28485359	35.28131359	34.91574159	34.61544859	33.30715959	35.16651559	34.33956359	34.94234859	33.14647659	33.71562959	33.56341559	32.75803359	34.12215359	34.50626759	35.92430359	34.25380359	34.81143559	34.96683959
hsa-miR-338-3p	28.72615659	29.30484559	30.91495559	30.70099659	29.43084759	30.25147359	29.08833759	32.04270959	30.04009359	29.94714559	29.46292759	29.42293959	29.17096959	31.02094859	31.63684359	29.81092459	29.29127159	30.28587559	29.32914559	32.07460059	30.83375559	29.33778959	29.89715259	31.20237559	31.18729959	28.77011559	30.53381759	30.05936459	30.30661959	32.18305359	30.61329359	33.76560359	30.50794859	30.16889259	32.23054359	31.79192959	31.66937359	31.97447359	32.77948359	31.78524759	31.63839759	32.30325759	31.85403059	30.29036559	29.43663859	31.47215859	29.91560359	29.48811159	30.89836159	32.63700859	31.99338359	31.44697059	30.99597159	29.87072759
hsa-miR-339-3p	33.06669941	32.96057141	34.96062041	32.96566641	34.03251641	34.84370641	33.81148141	36.57739641	34.94701641	22.49906641	33.79382341	33.26858141	34.46890641	34.14512641	34.47299941	32.95168641	32.37931641	33.97748641	33.21537341	35.04433641	34.55770041	33.47526141	32.95584641	33.59655641	34.90122241	33.31420641	34.07543641	33.43471141	33.59369641	33.91851641	32.90888641	34.37171141	32.62623641	33.46603341	35.94293141	34.25863641	35.14089941	34.34185641	34.09457341	33.70388341	33.52446341	34.02544041	33.76364841	34.40679941	33.08627641	33.13752341	33.34687641	31.93856241	33.87332141	33.72537941	35.26871841	33.14602641		33.04379241
hsa-miR-339-5p	32.20828659	31.60242459	33.13515859	34.28042659	33.58272359	32.69614859	31.16425559	34.19774659	33.76999659	31.88777559	31.92406359	32.26372559	32.90836359	32.86899559	35.44972659	31.13616059	32.33734159	32.57069059	32.41292559	35.11505359	32.80325359	32.49189059	31.74971959	32.21445159	33.46957359	32.98086959	33.17131859	32.63635359	32.39240659	33.99224359	32.30482359	34.75230859	32.29393759	32.56445359	34.67932359	33.46700359	33.20671359	33.68081659	34.44892159	33.43783359	33.87518359	34.60557559	33.08698659	32.42124959	32.63623359	33.70754659	33.69773859	32.66831659	32.38338859	34.21207359	36.17857359	33.71883359	34.53420359	32.65550359
hsa-miR-33a	32.07059859	33.71678959	33.45061859	33.17218359	34.07151059	33.79182359	35.42842159		35.44377359	34.66415859	33.03406959	34.03854059	33.62854059	33.06683759	34.34696959	34.10877659	34.01461859	33.02125959	32.48935759	33.89513359	32.84262359	33.35142959	31.30364359	32.30792359	34.77099659	33.21258559	31.95706959	31.06593759	31.29900159	35.10223759	30.97800359	35.79542959	34.46463759	33.65612059	36.05773959	34.56067359	36.04114359	35.61793359	35.31473959		34.60987859	36.39038359	35.85589659	33.76069359	33.88578059	35.66237359	33.45603959	32.61367859	34.80176359	34.70619359	36.91985359	34.24587659	34.44360359	33.05229559
hsa-miR-33b	33.76207359	33.24719359	35.44625359	34.39644659	34.49678359	35.62315759	36.84193359		36.34184659	33.90423659	35.25039359	35.64107359	33.91198359	33.58673359	33.95115659	35.77672559	34.99975959	35.49401859	30.82894759	33.34782359	32.43309859	31.78673159	32.53539659	33.44107359	33.51101359	33.03209359	33.56803159	33.53288359	33.71898359	35.46064059	32.16136559	36.81145159	32.35512359	33.56102059		36.70253059	33.44075759	35.88998859	34.58584959	34.20050059	31.93572659	32.25985759	33.61324759	34.78603759	34.62500359	32.39378359	33.73936359	31.90401859	35.10120759	32.44020059	35.16449359	35.76353359		33.12753659
hsa-miR-340	34.45056559	34.98395359	35.25368859	35.03855159		35.89849159	35.79640359		35.85593359	34.55422959	35.09938859	34.38659359	35.50675959	35.30331859		35.91492859	34.18621359	35.33038359	35.81549059		34.80633359	34.47437659	31.75886359	34.08564059	35.86367859	33.63166059	33.24829159	33.71167759	35.71124659	36.03410359	32.92783359	36.83917359	34.59339359	35.85453359	36.76919359	36.86401059		35.93206059		35.69940559	35.86775659		36.45968659	35.75763759	36.10105959	36.39590059	34.38848159	33.98102959	36.61645159	35.27311359		36.12578959	35.09424659	35.41792659
hsa-miR-340*	33.88719141	34.07132641	35.79891141	36.75292941	35.91379141	35.88935441	33.83366641		36.30092241	33.73945641	35.45514241	33.51912241	36.53707141	35.42975641		34.65182841	33.63754241	33.75637441	35.43434641	35.95956041		35.46244441	34.63536041	35.02770641			34.63456341	34.87302341	34.92522641		35.59498141	35.94791641	34.80023641	34.93576641		36.80369641	36.22445241	32.51380641	36.54463141		36.30727641	35.45212941	35.02114041	34.81175241	34.89021641	36.30193341	35.49493341	34.49983141	35.13872841	36.05881141	34.94427841	34.78392641		35.11448641
hsa-miR-342-3p	28.76504559	29.27952259	30.95107659	30.86643259	29.65827359	30.07284559	29.39126359	30.11660959	29.75630759	29.62066859	28.77310759	29.74161159	29.93796559	29.54807459	31.38583359	29.75384959	29.78042259	30.82642559	29.83231359	31.80841459	29.82557659	29.76010559	28.57550359	29.73963759	29.75681559	29.07346159	29.64632659	29.74307659	29.80008959	30.31027359	29.19073159	32.79838559	29.09548259	30.24789459	31.16011359	31.28824359	29.79344059	30.24113159	30.02749359	30.81797059	29.38231159	30.75868859	30.44026959	29.90889559	30.27889359	29.79361559	29.55546259	28.86641559	30.49227159	30.31110259	30.50879859	29.98575259	30.52964959	29.97543959
hsa-miR-342-5p	36.35234041	34.83229641	35.62819641	36.60522041	34.51364641		34.64764341		35.35040641		36.04911641	35.17634941	36.30518341	35.33863441		34.51115341	34.66700641	35.28367241	34.72862941	35.07497041	35.42291641	35.80614641	34.03017441	34.54667241	34.53308041	36.02335341	34.46579341	34.68664941	35.75413841	36.16392141	34.42790641	34.83104641	35.19168041	33.60721641		36.03893241	36.09747241	36.06606241	34.68107641	33.92438141		36.81147641	35.95384941	35.80727341		35.98389441	34.86972441	33.06053641	34.57694241	34.89864641			35.10309641	33.97841641
hsa-miR-346	35.33370359	35.08755159		36.04077959		36.80825859	35.29469659	36.66220359	35.36415359	36.19596159	34.76552359	36.82280359	34.92785659	34.25953359	30.69481859	35.20668059	36.37803659	36.48571059	35.53376759	35.46862859	36.08796759	36.10956559	33.24162359	33.95330359	36.54181359		33.30876959	33.69794859	34.50515359	35.67961359	34.72292359	36.73579059	34.83938959	34.55995359	36.56154659			35.58687359	36.41434859	35.67950359	36.00541759	35.37401959	34.76566359	36.39432559	35.66978059	34.19149359	34.44688859	36.52240359	35.12634659	36.67230359	35.75793359	35.49835659	36.18045359	34.04886659
hsa-miR-34a	31.36319159	31.61492159	33.28358859	31.12315559	27.94532959	34.24168359	31.74841759	31.38362559	34.03918059	32.13360659	30.77770259	32.42429759	32.68335359	30.35703659	31.09057359	33.54335859	31.61763059	31.59887159	31.08937459	33.23520359	33.62639659	31.88444359	30.97281059	31.47300959	31.04858959	31.71438259	32.16058759	32.94637359	31.57054959	30.61462659	31.62056559	34.77000859	31.18734359	32.14990659	34.18278359	32.85597359	31.28453459	33.55788059	32.99696759	31.06023959	29.08789359	32.10047559	33.16290659	32.14841859	32.56342759	31.79733359	31.44354459	28.58612859	31.72616259	30.91031459	32.38967359	32.17049859	30.89403959	32.58477359
hsa-miR-361-3p	33.42060159	33.76255359	35.70196359	36.15073059	33.31749359	33.57658059	32.88391159	36.09740059	33.65463659	33.01005359	33.76216959	32.85534359	33.71661359	34.67287359	34.64459359	33.14004959	32.96222359	34.06619659	33.57035359	35.65000959	34.65265659	33.23515359	32.68624859	33.91127059	32.88310359	32.61805759	32.38600959	33.32723659	36.37275759	33.31714659	32.91251759	35.78168359	32.76106359	34.08793659	35.03678359	34.39038159	36.38870659	33.89060959	34.43279659	35.63800359	33.62660959	34.81987359	34.41230059	34.86692059	33.50668359	34.12239859	33.61769359	31.68626959	33.64159759	34.86399359	35.22182159	33.89611059	33.50490359	32.73099359
hsa-miR-363	30.11255659	29.88146259	32.54935859	31.24256359	31.04753359	31.02811059	31.68530459	32.10974959	31.00120159	31.00458959	30.54349959	30.91779559	30.24358559	31.14597759	31.94376359	31.75427059	30.96809059	31.54928259	29.66461759	31.75216159	30.68370659	29.65801859	28.24624359	29.76936559	29.54039059	29.07065659	30.88114359	29.16155359	30.79558359	30.26306759	29.30030659	33.75664359	26.26132359	28.95434759	31.65373059	33.76325659	31.00742359	30.14641359	30.96916259	30.90834659	30.71783659	30.16598159	29.37330859	31.09116059	31.20104259	26.96716859	28.81102959	27.47568359	30.62139759	27.51589959	31.18945359	30.74861759	29.38757959	28.27703459
hsa-miR-365	30.45864359	30.96933159	34.40943959	30.99658359	28.65083759	32.05301659	30.88213159	32.41798859	31.61903259	31.52773659	30.71946559	31.01938659	31.04549859	31.05030659	31.25927359	34.67360759	30.51346359	32.60255859	32.18261759	36.29208359	32.72603659	31.93044359	29.74624859	30.79625759	29.69147859	29.38872959	30.38287559	31.32994859	30.99073659	30.26263059	29.79642359	32.76607159	30.39453359	31.38732959	32.36330059	33.99109359	30.75906359	31.67537159	30.94898359	32.48884659	28.13063859	33.44879959	30.94385759	32.56733359	31.77926059	31.08153359	30.59902059	29.09243959	30.95141259	30.25651759	31.63645559	30.84557359	30.66903559	30.73671559
hsa-miR-370	35.41074059	35.58545359	35.11954159	35.46445359			34.48155659		36.20275859	32.77048859	31.43967059	34.80092659	32.66831959			36.61549059		35.65393059	35.54384659	34.32144359	34.26797859	33.14554659	35.54781359		34.39921559		33.94663659	35.49901359	35.18298359	34.64320059	35.42269159		34.64511359	34.89155359		35.63890359	35.45069159			35.41331159	35.29145359		35.96921359	35.67411059	34.62181159	35.57328059	35.18618059	33.53586959	34.81738659		34.53693059	34.43561959		
hsa-miR-373*	34.69964359	34.43569559		35.76650659	35.21100359	36.42477059	35.03812359	35.96421059	34.89951359	35.64412359	36.29898359	36.35180659		35.47592559	34.41202559	35.51313059	35.07226959	36.87761759	32.34745859	35.10208159	33.18740859	32.47501359	34.54102359	33.08356159	36.27809359	35.79288859	35.78745659	34.60316859	35.40413659	35.22967959	33.71974559	36.87623659	35.35332859	36.29851959	36.22324059		35.70195759	34.18211059	36.18224359	36.54808059	36.59008059	36.39064359	36.93346059	35.36946359		36.12860159	35.30302859	34.70089359		35.62348559	36.28575159	34.66950659	34.39726659	34.80224659
hsa-miR-374b	30.09921859	29.55804459	31.22408859	31.00783559	31.53006959	30.95846159	30.08440759	32.19189859	31.02787359	29.72944459	29.49998459	29.61500959	30.91912459	31.31016759	32.39741959	30.29710359	30.09719159	30.67082259	30.39266659	32.68658859	30.53135359	30.64392859	29.04571559	30.67744459	31.00060659	30.54175959	30.39398959	30.92148659	30.63358359	31.96298959	29.85330059	33.74964359	29.10984659	30.44555859	33.21212059	32.11793359	31.74656659	31.65392859	32.20584359	32.37446359	31.99058959	32.55936359	30.63745859	30.29594659	30.56739259	31.13408859	31.07860359	28.32893059	30.54573059	31.54080359	33.40504859	31.06668459	32.23638559	30.50411259
hsa-miR-375	32.50024859	32.99306359	35.76111659		30.08959559	32.51429059	31.66140959	33.53540359	33.08808159	33.63999559	32.31395359	31.97482659	33.90527359	33.27856059	33.43435659	31.93902659	33.70188159	32.90731359	33.68911359	34.27721059	32.78058659	32.81537659	33.78806359	33.10692359	31.37243359	33.67367559	32.12127759	33.72855059	32.82274659	32.49829159	33.35384059	35.75149559	32.51662059	33.56214559	33.90645959	36.44107059	30.93902659	32.32195659	33.33652359	30.70963459	30.68197659	32.32129659	32.95597059		33.84162959	32.84372759	33.34244559	33.54356759	33.04171359	33.38908059	33.98435659	33.74391559	33.17878359	33.07373059
hsa-miR-376a	33.34963659	33.17394359	32.55104359	32.96683959		33.37008359	31.91741959		33.03150959	31.64053559	30.67916559	33.08284359	33.97103159	34.06410959	36.57645359	32.40756359	33.84824759	33.34093159	34.61920359	33.54167359	31.26529359	33.47865659	31.28425359	31.75401859	34.43857359	32.30276359	30.73624059	32.73747659	32.01698759	34.85058359	30.83752859	35.77906359	33.14373759	31.18878059	34.63574659	33.70698959	36.81293359	33.36486359	33.64169759	33.70617659	32.48746859	34.02351359	33.74126059	34.76949759	30.75215759	34.91662359	31.16743859	31.88819359	32.31822659	32.90469359	36.50977359	32.81566659	34.28452759	31.28669759
hsa-miR-376b	33.48319659		35.76965759	35.95839759		36.70996359	33.56238559			33.39818559	32.64622159	34.69376359	35.48136359	35.44450359	35.01951659	34.60837959	35.68939359	35.59132359	36.72391959	34.14901359	33.00535959	35.38451359	32.69999359	34.37252059	35.53440859	35.63808359	33.83917359	34.99006659	34.81250759	36.25394059	33.05118559	36.82548559	35.00189659	33.44842559	36.06995759	35.85078359	36.74225659	35.37970759	36.62271159		34.42573959		35.58087559	36.28257759	32.88753359	36.62253559	33.01277359	34.19059059	34.79153859	34.55777759		34.37846359	35.71952059	32.75466559
hsa-miR-376c	32.09089659	31.81719759	32.50116359	32.70571159		33.04546359	30.79279959	36.96419559	32.32140759	30.75831059	30.05506559	32.52969759	32.79325859	33.20013359		31.97700859	33.15698659	32.43855359	33.78961359	32.44919359	31.01292659	32.07339159	31.51893659	32.28203359	32.26531359	32.09585359	31.09336459	33.23190759	32.27777359	34.50881559	30.73504359	35.75603859	32.57573759	30.77683659	34.19773159	32.32567959	33.99566659	32.93264359	33.56069359	34.41890759	32.41934659	33.88893359	33.60554359	33.88779859	30.06359159	34.41453559	30.54555159	31.36511359	32.20432359	32.76965759	35.13040959	31.56895859	34.00817159	31.24789059
hsa-miR-377	34.34877759	35.63168359	34.08203359	33.98942559		35.14633559	35.14524859		35.77898859	32.27137359	31.35241559	35.15852359	35.74474359	34.09895759	36.09523059	35.23229659	35.38850059	35.28417659	34.70004659	32.88562059	31.62350659	32.47621959	34.01431359		33.44820359		33.58750359	34.41156359	33.65680759	36.42813159	32.92010859	35.77638659	35.14142659	32.14194859	36.60895359	35.11140859	35.74243359	36.93389359	35.19268059		34.20801359	36.49352359	36.54420159	34.78673559	32.62224959	36.52137759	32.56923659	32.91795359	34.88677359	34.69927659	36.85087659	34.73415759	36.68091659	32.96208559
hsa-miR-378	30.35816759	30.38329159	32.70045359	31.16327459	29.27803659	31.18540059	30.79455559	31.30934759	31.43466059	30.93397559	30.18903559	32.35432859	31.16569559	30.40372859	31.34128759	31.29914859	30.90460359	31.06577859	30.40241459	32.09329659	31.53249159	30.51118359	29.20623759	30.83375759	29.01799659	28.44212559	30.03837759	29.19778659	30.49509859	29.99495359	28.81681859	31.75592859	28.01021959	29.28160859	32.64566059	32.77231659	29.65883459	31.32204859	29.65620359	32.03167759	27.39882859	31.09319759	29.84372359	31.54647859	30.93750759	28.48275759	29.77587559	29.03704459	30.57489759	29.10158159	30.62440559	31.01029759	30.22863759	30.13932359
hsa-miR-378*	35.36193441	34.64317641		34.98961641	33.01134841	36.31122141	33.83023641		36.84659941	34.78863841	34.92702641	35.74161841		34.90158041	35.48218841		34.51037941	34.42774941	35.48353941		35.06394141	33.98324641	35.09799941		33.14403141	33.67138241	36.12097141	34.61579141	34.34991041	34.80382941	34.62080641	33.79887641	32.73965041	34.71928341	36.71493841	36.57542441	34.41652641		35.49791641	36.74987641	32.79111841	34.98777641	35.76982041	35.42510641	35.01948941	33.46060641	33.76570141	32.53218641	34.74530341	33.92908641	34.16608041	36.70024641	34.57884141	34.72979341
hsa-miR-379	34.27036659	34.89725159	35.09516959	34.95782359	36.56077559	34.77813759	35.04674559	34.87850559	34.56750159	35.02302559	34.81356859	34.95794359	34.96433659	34.54941959	34.37506359	34.32913659	35.51046759	34.88330859	35.26747959	34.60825759	35.43112559	34.82536759	32.04217559	31.96715359	34.49575059	35.07125159	32.67566659	32.78920059	33.74165359	34.84033659	32.77122159	36.78697659	34.95470859	35.09968959	35.55415759	36.82757959	35.17635359	34.92376759	35.05795659	34.73850359	35.10366359	34.75952959	35.31015759	34.54334659	34.64273059	35.29928659	34.92535359	34.62789359	34.90628359	34.71904759	34.67691059	34.81840359	35.08195859	34.51463359
hsa-miR-382	34.13140159	34.65342759	36.49177359		35.55101359	36.02951359	32.63267159	36.92376359	34.23274359	32.82438359	31.34571459	34.38737359	34.49243959	34.77845059		33.33224359				36.03358059	33.26470559	34.24595359	32.18475359	34.56544159	33.07017359	35.00014359	31.93223959	33.72626359	34.48990359	34.53317359	32.45931659	35.77283359	34.16766759	31.98989359	35.58837359	35.16169359	36.01462359	35.80054359	34.07479159	33.60865059	33.34730959	34.63624559	35.69911559		31.35904759	35.32322759	32.38842059	33.76860359	33.64846059	35.22684159		33.30995959		33.59769859
hsa-miR-409-3p	32.50282359	34.32923359	33.65748359	34.14717859		33.39351659	31.13822159	35.56721859	32.63989359	31.31925659	30.35826859	33.56918759	33.59595859	33.30733159		32.23864359	34.18766059	35.75471359		32.99812759	32.48563359	32.99911359	31.23012759	31.81670759	34.16185059	33.59358959	31.42694659		34.02085159		32.07209759	35.74118359	32.98085359	31.76542659	36.26295359	33.42018159	35.21964659	34.44353159	34.30557659	32.77571159	35.28954759	34.33341959	34.67263859	34.17531359	31.51040359	35.01952359	32.08444659	32.92972359	32.66015659	35.69104359		33.07074359	36.44846759	32.25882759
hsa-miR-410	35.36282359	35.22560159	35.73427559	35.67107059		35.10305359	33.61552859		35.93025359	33.35177659	32.99695359	36.10440859	35.38413659			33.79892359		36.73941859			35.44064759	34.65670759	34.37121959	35.64196359	35.25239559	33.91579859	34.01806359		35.33450359		33.55274359	36.80463059		32.84271659	36.49704359	35.29299559	35.71483359	35.94780759	36.80744359	34.96715559	35.56610359		35.10433359	35.55320359	32.75881359	36.50775959	33.55686559	33.41564959	33.21029659	34.05678959	36.58022359	33.90952359	36.42903359	34.43968359
hsa-miR-421	34.00172359	33.50026359	36.35858359		34.18309859	33.83966359	33.90735659	34.98366559	34.72723359	33.59210959	33.95555359	33.42253359	34.56579359	34.53667859	35.48702359	34.89793059	34.04291359	34.59558159	34.11923659	36.52068359	35.11605359	34.76573959	31.81730359	32.49609359	33.53268359	34.48188359	33.98441759	32.97343859	33.03284059	35.37012159	32.44807059	35.76452659	31.76928559	34.12916959		34.66561359	34.55992359	34.40229059	35.24078059	34.18862959	34.41690859	34.31659759	34.17593059	34.25428359	33.45796359	32.50673359	33.68595959	32.78404359	34.16830059	33.72378959	34.54647059	33.23031359	34.47772359	33.99713159
hsa-miR-423-3p	28.45722359	28.57353259	29.71960659	30.09894959	30.18142959	29.91020759	28.24812759	30.83988559	29.57496859	28.43681359	28.18972959	28.04201359	29.32263259	29.79081759	31.35733359	28.35885459	28.83757259	29.35495959	29.70023359	31.75044859	29.80330859	29.39791159	28.46423559	29.04304759	29.60642359	28.55484259	28.92769659	29.23967159	29.66974359	30.12497759	28.39385259	31.74981559	27.96640259	28.79928759	31.74592259	29.54019959	29.89593359	30.11413059	30.34494059	30.17386359	29.43390859	32.05515359	29.49218759	28.99799559	28.62105759	28.86649159	29.14386959	27.54191759	29.04526759	30.09654059	30.64885359	28.95971159	30.58065659	29.27794659
hsa-miR-423-5p	29.58551059	30.14214959	32.38382359	32.44967659	29.28031759	31.07856959	29.47139159	31.15291859	30.61247459	29.87826559	29.80492059	29.78569659	31.02821359	30.18389959	31.97027959	29.73692359	30.17892659	30.69062859	30.70795359	32.53673359	31.56540659	30.23764659	28.14562059	28.39184959	29.60598359	29.10290759	28.75964959	28.10314359	30.30573459	30.05192959	28.20114959	32.75434159	26.94268359	29.24074959	31.20421359	31.15618959	30.54917959	30.95310259	30.91410359	29.01594159	29.93842959	30.94970359	29.96297659	31.39116459	29.89759859	27.68269359	29.36336359	28.27257759	30.08006659	28.81960659	30.71903359	29.75103259	29.80292359	29.52005559
hsa-miR-423-5p	29.48530641	30.63274641	32.91726241	32.06262641	29.71212341	30.74397241	30.04531041	32.39678641	30.63677941	30.54649541	30.35188841	29.69395041	31.06689441	31.53856241	32.29992241	30.15266241	29.37719541	30.82022641	31.65349641	32.44022641	32.27323641	30.52292641	28.35874941	28.83502141	29.75709541	29.39672841	28.97231641	28.25687641	30.90461641	29.93283641	28.89717841	30.76897241	27.65613941	29.40324941	31.47424441	30.95091941	30.99810641	30.85994841	31.25546841	29.37245941	30.43492441	30.96139641	30.53713941	31.10527241	30.00200041	28.15060041	29.60544741	28.59984341	30.84565541	29.26855241	30.71284841	29.89429841	30.39736341	29.54407841
hsa-miR-424	27.02808059	27.68673959	28.79338859	27.53195359	28.44161259	29.30817859	28.75424559	31.06530059	28.96587959	28.68686159	27.81565159	28.52073459	28.31395159	29.37903859	29.74769059	29.51012659	27.91575859	28.73092659	28.17391059	29.38161659	28.70300859	28.13889559	26.65216659	28.55015059	28.78340559	26.62650159	28.20057559	27.71187659	28.34927959	28.52783059	27.15970259	32.78215859	27.03775859	28.26291159	30.61183359	32.48418859	30.47865859	28.89394559	30.10275859	29.53331759	29.50675359	29.16275959	29.03862559	29.20967659	28.79512259	27.37641959	28.14164559	27.69487959	28.61732359	27.24742959	29.33308259	29.69621459	28.96030059	28.88090559
hsa-miR-425	27.98991659	27.62187259	30.14385059	29.40029959	28.33623559	28.66575659	28.54455059	30.49099359	29.17788759	28.45187759	28.61951359	27.72456959	28.27354059	28.94093759	29.89858459	28.35380159	28.05867359	29.08299859	28.56508659	30.27175159	29.36692359	28.12148859	26.36304859	27.80053359	27.71456559	27.03350459	28.29830359	27.65244659	29.00930659	28.96531859	27.36462659	31.75819259	25.28343659	27.85715359	30.03617659	30.50433559	29.15597359	28.93242459	29.55335359	28.79805559	29.05616559	29.04375059	27.98637759	29.40766359	28.65961359	26.63394959	27.75452359	26.74024259	28.70015359	26.62980359	29.41708759	28.58744059	28.26076359	27.13950559
hsa-miR-425*	30.45989359	31.26796959	32.91842659	32.81995359	32.67308359	32.10249759	31.18766859	33.80021359	31.65225359	31.46425659	30.70764959	30.54006359	31.81252859	31.72140959	33.18119359	31.54279959	30.74878959	31.79882659	31.65082159	32.33234359	32.72793359	30.83672159	31.20267359	31.10908959	32.05613359	30.94219059	31.17203759	31.11337159	31.83681359	33.09728359	30.94228559	34.76977359	29.91869759	31.31789659	34.27592859	31.98418859	31.85325359	32.19555359	33.46489359	32.23110559	31.57313759	32.09188359	32.98748759	32.24597959	30.97752259	30.54708359	31.13555159	30.02924559	32.15686859	30.77879359	32.80709359	31.34924359	31.71251659	31.30437159
hsa-miR-431	34.01354959	36.05530959	36.30627059	35.95617659	36.98057559	35.56457159	33.80728359		35.95728759	34.51559859	32.77026759	34.64844359	35.49244759	35.90865359		34.16939959	36.74189059	36.48474359	36.62325359	34.98777059	33.28269959	34.57893359	33.74722359	35.24299359	36.07587359		33.91636659	36.51275359	35.39735859		33.60673559	36.83068359	35.50362059	33.63107359	36.58044859				36.49416759				35.91982359		34.22129859		34.04685959	35.15641059	34.94503859	36.71371059		35.22041359		35.35014759
